File_name,Title,Book,Date,Date_writing,Period,Genre,Subgenre,Microgenre,Place_names,Occurrences,Type,Place_names_normalised_english,Place_names_normalised_spanish,GeoNames_ID,Latitude,Longitude
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,España,39,Entidad política,Spain,España,2510769,40.2,-3.5
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Italia,12,Entidad política,Italy,Italia,3175395,42.5,12.5
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Aragón,6,Entidad política,Aragon,Aragón,3336899,41.65,-0.9
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Barcelona,17,Entidad política,Barcelona,Barcelona,6356055,41.3825,2.1769444444444
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Zaragoza,3,Entidad política,Zaragoza,Zaragoza,6362983,41.65,-0.88333333333333
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Europa,2,Accidente geográfico,Europe,Europa,6255148,48.690959,9.14062
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,montes Pirineos,1,Accidente geográfico,Pirineos,Pirineos,3112616,42.666666666667,1
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Francia,1,Entidad política,France,Francia,3017382,47,2
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Montes Marianos,1,Accidente geográfico,Montes Marianos,Montes Marianos,No identificado,,
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Bética,2,Entidad política,Bética,Bética,8378508,37.849462,-5.007223
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Lusitania,2,Entidad política,Lusitania,Lusitania,8378511,38.7689,-7.2181
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Guadiana,2,Accidente geográfico,Guadiana,Guadiana,2267506,39.1316,-3733
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Duero,1,Accidente geográfico,Douro,Duero,8011101,41.55759,-7.93927
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Murcia,1,Entidad política,Murcia,Murcia,6362997,37.986111111111,-1.1302777777778
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Valencia,2,Entidad política,Valencia,Valencia,6362115,39.47,-0.376388888888889
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Navarra,1,Entidad política,Navarre,Navarra,3115609,42.816666666667,-1.65
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Cataluña,1,Entidad política,Catalonia,Cataluña,3336901,41.8375,1.53777777777778
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Castillas,1,Entidad política,Castile,Castilla,3336900,41.66667,-4.25
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Vizcaya,1,Entidad política,Biscay,Vizcaya,3104469,43.25,-2.9833333333333
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Asturias,2,Entidad política,Asturias,Asturias,3114710,43.3613888888889,-5.84777777777778
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Galicia,1,Entidad política,Galicia,Galicia,3336902,42.8,-7.9
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Mar,1,Entidad política,Morocco,Marruecos,2542007,32,-6
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Milán,1,Entidad política,Milan,Milán,6542283,45.466944444444,9.19
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Granada,2,Entidad política,Granada,Granada,6357709,37.178055555556,-3.6008333333333
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Roma,3,Entidad política,Rome,Roma,3169070,41.893055555556,12.482777777778
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Madrid,2,Entidad política,Madrid,Madrid,6359304,40.4169444444445,-3.70333333333333
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Toledo,1,Entidad política,Toledo,Toledo,6361828,39.866666666667,-4.0333333333333
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Extremadura,1,Entidad política,Extremadura,Extremadura,2593112,39.2,-6.15
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Plasencia,1,Entidad política,Plasencia,Plasencia,6356843,40.0275,-6.0908333333333
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Córdoba,2,Entidad política,Córdoba,Córdoba,6357216,37.883333333333,-4.7666666666667
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Jaén,1,Entidad política,Jaén,Jaén,6358500,37.769722222222,-3.7888888888889
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Málaga,1,Entidad política,Málaga,Málaga,6359472,36.716666666667,-4.4166666666667
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Antequera,1,Entidad política,Antequera,Antequera,6359420,37.0183652,-4.5596649
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Lisboa,1,Entidad política,Lisbon,Lisboa,2267057,38.708042,-9.139016
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Valladolid,1,Entidad política,Valladolid,Valladolid,6362308,41.651980555556,-4.7285611111111
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Salamanca,1,Entidad política,Salamanca,Salamanca,6360513,40965,-5.66416666666667
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Pamplona,1,Entidad política,Pamplona,Pamplona,6359749,42.816666666667,-1.65
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Burgos,1,Entidad política,Burgos,Burgos,6356377,42.340833333333,-3.6997222222222
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Portugal,1,Entidad política,Portugal,Portugal,2264397,38.7,-9.1833333333333
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,China,1,Entidad política,China,China,1814991,35,105
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,India,1,Entidad política,India,India,1269750,22.8,83
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Sevilla,1,Entidad política,Seville,Sevilla,6361046,37.383333333333,-5.9833333333333
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Egipto,1,Entidad política,Egypt,Egipto,357994,27,29
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Libia,2,Entidad política,Libia,Libia,2215636,27,17
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Nápoles,4,Entidad política,Naples,Nápoles,3172395,40.8358333333333,14.2486111111111
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Scitia,1,Entidad política,Escitia,Escitia,2222222,44.94278,34.12056
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Castilla,1,Entidad política,Castile,Castilla,3336900,41.66667,-4.25
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Atenas,1,Entidad política,Atenas,Atenas,264371,37.9841666666667,23.7280555555556
LOPE_ABANILLO.txt,El abanillo,Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Siria,1,Entidad política,Syria,Siria,163843,35.216667,38.583333
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Sevilla,1,Entidad política,Seville,Sevilla,6361046,37.383333333333,-5.9833333333333
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Madrid,10,Entidad política,Madrid,Madrid,6359304,40.4169444444445,-3.70333333333333
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Atocha,5,Entidad política,Atocha,Atocha,6545080,40.40027778,-3.68305556
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Prado,13,Edificios y monumentos,Prado,Prado,6452756,40.4138888888889,-3.69222222222222
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Soto,4,Entidad política,Soto,Soto,6359363,40.75132,-3.78649
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,España,1,Entidad política,Spain,España,2510769,40.2,-3.5
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,San Sebastián,3,Edificios y monumentos,Iglesia de San Sebastián,Iglesia de San Sebastián,4444444,40.4081483674,-3.7009305296
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,plaza de Antón Martín,1,Edificios y monumentos,Plaza de Antón Martín,Plaza de Antón Martín,5555555,40.41248611,-3.69946111
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,San Gerónimo,1,Edificios y monumentos,Iglesia de San Jerónimo el Real,Iglesia de San Jerónimo el Real,6666666,40.41444,-3.69111
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Casa de Campo,1,Edificios y monumentos,Casa de Campo,Casa de Campo,6452733,40.422691666667,-3.7494
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Grecia,1,Entidad política,Grecia,Grecia,390903,38.5,23
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Italia,1,Entidad política,Italy,Italia,3175395,42.5,12.5
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Roma,2,Entidad política,Rome,Roma,3169070,41.893055555556,12.482777777778
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Guadalajara,1,Entidad política,Guadalajara,Guadalajara,6357912,40.633333333333,-3.1666666666667
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Toledo,1,Entidad política,Toledo,Toledo,6361828,39.866666666667,-4.0333333333333
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Milán,1,Entidad política,Milan,Milán,6542283,45.466944444444,9.19
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Portugales,1,Entidad política,Portugal,Portugal,2264397,38.7,-9.1833333333333
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Indias,1,Entidad política,Spanish West Indies,Indias (occidentales),10861432,19,-96
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Manzanares,2,Accidente geográfico,Manzanares,Manzanares,2514190,40.30406,-3.539275
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Valencia,1,Entidad política,Valencia,Valencia,6362115,39.47,-0.376388888888889
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Salamanca,1,Entidad política,Salamanca,Salamanca,6360513,40965,-5.66416666666667
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Cangas,1,Entidad política,Cangas,Cangas,6360211,42.27790245,-8.78984095903
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Alcolea,1,Entidad política,Alcolea,Alcolea,6355524,36.966666666667,-2.95
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Navarra,1,Entidad política,Navarre,Navarra,3115609,42.816666666667,-1.65
LOPE_ACEROMADRID.txt,El acero de Madrid,Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Tafalla,1,Entidad política,Tafalla,Tafalla,6359774,42.51323936,-1.704656484
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Albania,8,Entidad política,Albania,Albania,783754,41,20
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Arcadia,2,Entidad política,Arcadia,Arcadia,264644,37.6,22.2
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Latmo,1,Accidente geográfico,Beşparmak Mountains,Monte Latmo,321332,37.46702,27.76844
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Chipre,3,Entidad política,Cyprus,Chipre,146669,35,33
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Roma,2,Entidad política,Rome,Roma,3169070,41.893055555556,12.482777777778
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,España,2,Entidad política,Spain,España,2510769,40.2,-3.5
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Troya,3,Entidad política,Troy,Troya,298885,39.9575,26.238888888889
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Erimanto,1,Entidad política,Erymanthos,Erimanto,8133672,38.033333,21.783333
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Europa,1,Accidente geográfico,Europe,Europa,6255148,48.690959,9.14062
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Asia,1,Accidente geográfico,Asia,Asia,6255147,43.6811111111111,87.3311111111111
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,África,1,Accidente geográfico,Africa,África,6255146,21.09375,7.1881
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Grecia,1,Entidad política,Grecia,Grecia,390903,38.5,23
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Arabia,1,Entidad política,Arabia,Arabia,6957697,23,46
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Cartago,1,Entidad política,Carthage,Cártago,2468244,36.852558,10.323461
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Cáucaso,1,Accidente geográfico,Caucasus Mountains,Cáucaso,573081,42.5,45
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Libia,1,Entidad política,Libia,Libia,2215636,27,17
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Euripos,1,Accidente geográfico,Euripus Strait,Euripos,262573,38.46488,23.59052
LOPE_ADONISVENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Templo de Vesta,1,Edificios y monumentos,Temple of Vesta,Templo de Vesta,10278740,41.89169,12.48628
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Toledo,21,Entidad política,Toledo,Toledo,6361828,39.866666666667,-4.0333333333333
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Castilla,16,Entidad política,Castile,Castilla,3336900,41.66667,-4.25
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,León,6,Entidad política,León,León,6362996,42.598888888889,-5.5669444444444
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,África,2,Accidente geográfico,Africa,África,6255146,21.09375,7.1881
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Tajo,1,Accidente geográfico,Tajo,Tajo,2262787,40.3197,-1.6975
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Segovia,2,Entidad política,Segovia,Segovia,6360915,40.948055555556,-4.1183333333333
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Ártico,1,Accidente geográfico,Arctic,Ártico,10941926,89.9997,0
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,India,1,Entidad política,India,India,1269750,22.8,83
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Libia,1,Entidad política,Libia,Libia,2215636,27,17
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Madrid,54,Entidad política,Madrid,Madrid,6359304,40.4169444444445,-3.70333333333333
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Castilla y León,1,Entidad política,Castile and León,Castilla y León,3336900,41.7544444444444,-4.78194444444444
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Cabañas,2,Entidad política,Cabañas,Cabañas,3127303,40.56196,-4.76429
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Olías,2,Entidad política,Olías,Olías,2513148,36.82529,-3.36813
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Holanda,1,Entidad política,Netherlands,Holanda,2750405,52.316666666667,5.55
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Manzanares,3,Accidente geográfico,Manzanares,Manzanares,2514190,40.30406,-3.539275
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Troya,5,Entidad política,Troy,Troya,298885,39.9575,26.238888888889
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Valladolid,3,Entidad política,Valladolid,Valladolid,6362308,41.651980555556,-4.7285611111111
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Túnez,1,Entidad política,Túnez,Túnez,2464461,34,10
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Fez,1,Entidad política,Fez,Fez,2548885,34.0433333333333,-5.00333333333333
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Marruecos,1,Entidad política,Morocco,Marruecos,2542007,32,-6
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Trípoli,1,Entidad política,Tripoli,Trípoli,2210247,32.87519,13.18746
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Orán,1,Entidad política,Oran,Orán,2485926,35.696944444444,-0.63305555555556
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Melilla,1,Entidad política,Melilla,Melilla,6362988,35.2825,-2.9475
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Burgos,7,Entidad política,Burgos,Burgos,6356377,42.340833333333,-3.6997222222222
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Indias,1,Entidad política,Indies,Indias (orientales),875673,1,114
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Fuenfrida,1,Entidad política,Valle de la Fuenfrida,Valle de la Fuenfrida,7777777,40.751944,-4.070589
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Guadarrama,2,Accidente geográfico,Guadarrama,Guadarrama,6359294,40.672777777778,-4.0888888888889
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,España,5,Entidad política,Spain,España,2510769,40.2,-3.5
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Jaén,3,Entidad política,Jaén,Jaén,6358500,37.769722222222,-3.7888888888889
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Archidona,6,Entidad política,Archidona,Archidona,6359422,37.0954031,-4.390629
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Meca,1,Entidad política,Mecca,La Meca,104515,21.4225,39.826111111111
LOPE_ALCAIDEMADRID.txt,El alcaide de Madrid,Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Sierra Morena,1,Accidente geográfico,Sierra Morena,Sierra Morena,2513552,38.3,-5.4
