File name,Title,Book,Date,Genre,Subgenre,Microgenre,Place names,Occurrences,Type,Place names normalised,Latitude,Longitude
DUDOSA_LOPE_ACERTARERRANDO.txt,Acertar errando,Suelta,Sin fecha,Comedia,Palatino,,Calabria,5,División política,Calabria,,
DUDOSA_LOPE_ACERTARERRANDO.txt,Acertar errando,Suelta,Sin fecha,Comedia,Palatino,,Polonia,4,División política,Polonia,,
DUDOSA_LOPE_ACERTARERRANDO.txt,Acertar errando,Suelta,Sin fecha,Comedia,Palatino,,Ferrara,1,División política,Ferrara,,
DUDOSA_LOPE_ACERTARERRANDO.txt,Acertar errando,Suelta,Sin fecha,Comedia,Palatino,,Dinamarca,1,División política,Dinamarca,,
DUDOSA_LOPE_ACERTARERRANDO.txt,Acertar errando,Suelta,Sin fecha,Comedia,Palatino,,Italia,1,División política,Italia,,
DUDOSA_LOPE_ACERTARERRANDO.txt,Acertar errando,Suelta,Sin fecha,Comedia,Palatino,,Europa,1,Accidente geográfico,Europa,,
DUDOSA_LOPE_ACERTARERRANDO.txt,Acertar errando,Suelta,Sin fecha,Comedia,Palatino,,Cartagena,1,División política,Cartagena,,
DUDOSA_LOPE_ACERTARERRANDO.txt,Acertar errando,Suelta,Sin fecha,Comedia,Palatino,,Sicilia,2,División política,Sicilia,,
DUDOSA_LOPE_ACERTARERRANDO.txt,Acertar errando,Suelta,Sin fecha,Comedia,Palatino,,Roma,1,División política,Roma,,
DUDOSA_LOPE_ACERTARERRANDO.txt,Acertar errando,Suelta,Sin fecha,Comedia,Palatino,,España,1,División política,España,,
DUDOSA_LOPE_ACERTARERRANDO.txt,Acertar errando,Suelta,Sin fecha,Comedia,Palatino,,Troya,2,División política,Troya,,
DUDOSA_LOPE_ACERTARERRANDO.txt,Acertar errando,Suelta,Sin fecha,Comedia,Palatino,,La Meca,1,División política,La Meca,,
DUDOSA_LOPE_ALCALDEZALAMEA.txt,El alcalde de Zalamea,Suelta,Sin fecha,Drama,Villano,Honra villana,Zalamea,12,División política,Zalamea,,
DUDOSA_LOPE_ALCALDEZALAMEA.txt,El alcalde de Zalamea,Suelta,Sin fecha,Drama,Villano,Honra villana,Egipto,1,División política,Egipto,,
DUDOSA_LOPE_ALCALDEZALAMEA.txt,El alcalde de Zalamea,Suelta,Sin fecha,Drama,Villano,Honra villana,Zamora,1,División política,Zamora,,
DUDOSA_LOPE_ALCALDEZALAMEA.txt,El alcalde de Zalamea,Suelta,Sin fecha,Drama,Villano,Honra villana,África,1,Accidente geográfico,África,,
DUDOSA_LOPE_ALCALDEZALAMEA.txt,El alcalde de Zalamea,Suelta,Sin fecha,Drama,Villano,Honra villana,Portugal,2,División política,Portugal,,
DUDOSA_LOPE_ALCALDEZALAMEA.txt,El alcalde de Zalamea,Suelta,Sin fecha,Drama,Villano,Honra villana,España,1,División política,España,,
DUDOSA_LOPE_ALCALDEZALAMEA.txt,El alcalde de Zalamea,Suelta,Sin fecha,Drama,Villano,Honra villana,Ecija,1,División política,Ecija,,
DUDOSA_LOPE_ALCALDEZALAMEA.txt,El alcalde de Zalamea,Suelta,Sin fecha,Drama,Villano,Honra villana,Peñas,1,Establecimiento,Peñas,,
DUDOSA_LOPE_ALCALDEZALAMEA.txt,El alcalde de Zalamea,Suelta,Sin fecha,Drama,Villano,Honra villana,Belén,1,División política,Belén,,
DUDOSA_LOPE_ALCALDEZALAMEA.txt,El alcalde de Zalamea,Suelta,Sin fecha,Drama,Villano,Honra villana,Fez,1,División política,Fez,,
DUDOSA_LOPE_ALCALDEZALAMEA.txt,El alcalde de Zalamea,Suelta,Sin fecha,Drama,Villano,Honra villana,Toledo,1,División política,Toledo,,
DUDOSA_LOPE_ALDEHUELA.txt,La Aldehuela,Suelta,Sin fecha,Drama,Historial profano,Hechos particulares,Toledo,1,División política,Toledo,,
DUDOSA_LOPE_ALDEHUELA.txt,La Aldehuela,Suelta,Sin fecha,Drama,Historial profano,Hechos particulares,Aldegüela,11,División política,Aldegüela,,
DUDOSA_LOPE_ALDEHUELA.txt,La Aldehuela,Suelta,Sin fecha,Drama,Historial profano,Hechos particulares,Piedrahita,6,División política,Piedrahita,,
DUDOSA_LOPE_ALDEHUELA.txt,La Aldehuela,Suelta,Sin fecha,Drama,Historial profano,Hechos particulares,Santiago del Collado,2,División política,Santiago del Collado,,
DUDOSA_LOPE_ALDEHUELA.txt,La Aldehuela,Suelta,Sin fecha,Drama,Historial profano,Hechos particulares,Flandes,9,División política,Flandes,,
DUDOSA_LOPE_ALDEHUELA.txt,La Aldehuela,Suelta,Sin fecha,Drama,Historial profano,Hechos particulares,Ávila,1,División política,Ávila,,
DUDOSA_LOPE_ALDEHUELA.txt,La Aldehuela,Suelta,Sin fecha,Drama,Historial profano,Hechos particulares,Europa,1,Accidente geográfico,Europa,,
DUDOSA_LOPE_ALDEHUELA.txt,La Aldehuela,Suelta,Sin fecha,Drama,Historial profano,Hechos particulares,Francia,1,División política,Francia,,
DUDOSA_LOPE_ALDEHUELA.txt,La Aldehuela,Suelta,Sin fecha,Drama,Historial profano,Hechos particulares,Italia,1,División política,Italia,,
DUDOSA_LOPE_ALDEHUELA.txt,La Aldehuela,Suelta,Sin fecha,Drama,Historial profano,Hechos particulares,Barco de Ávila,1,División política,Barco de Ávila,,
DUDOSA_LOPE_ALDEHUELA.txt,La Aldehuela,Suelta,Sin fecha,Drama,Historial profano,Hechos particulares,España,10,División política,España,,
DUDOSA_LOPE_ALDEHUELA.txt,La Aldehuela,Suelta,Sin fecha,Drama,Historial profano,Hechos particulares,Troya,1,División política,Troya,,
DUDOSA_LOPE_ALDEHUELA.txt,La Aldehuela,Suelta,Sin fecha,Drama,Historial profano,Hechos particulares,Nimi,2,División política,Nimi,,
DUDOSA_LOPE_ALDEHUELA.txt,La Aldehuela,Suelta,Sin fecha,Drama,Historial profano,Hechos particulares,Beta y Mont,2,Accidente geográfico,Beta y Mont,,
DUDOSA_LOPE_ALDEHUELA.txt,La Aldehuela,Suelta,Sin fecha,Drama,Historial profano,Hechos particulares,Castilla,4,,Castilla,,
DUDOSA_LOPE_ALDEHUELA.txt,La Aldehuela,Suelta,Sin fecha,Drama,Historial profano,Hechos particulares,Berlián,1,,Berlián,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,Babilonia,7,,Babilonia,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,Judá,1,,Judá,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,Asia,3,,Asia,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,Lepanto,1,,Lepanto,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,África,1,,África,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,Europa,2,,Europa,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,Jerusalén,1,,Jerusalén,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,Patmos,2,,Patmos,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,Persia,2,,Persia,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,Alemania,2,,Alemania,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,Roma,2,,Roma,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,Etiopía,2,,Etiopía,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,Francia,2,,Francia,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,España,1,,España,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,Indias,1,,Indias,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,Alejandría,1,,Alejandría,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,India,2,,India,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,Egipto,2,,Egipto,,
DUDOSA_LOPE_ANTECRISTO.txt,El Antecristo,Manuscrito,Sin fecha,Drama,Historial religioso,Nuevo Testamento,Oriente,1,,Oriente,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Turquía,7,,Turquía,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Viena,15,,Viena,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,España,24,,España,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Roma,5,,Roma,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,África,1,,África,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Europa,2,,Europa,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,América,1,,América,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Asia,1,,Asia,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Egipto,2,,Egipto,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Cairo,2,,Cairo,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Chipre,1,,Chipre,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Hungría,4,,Hungría,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Túnez,1,,Túnez,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Italia,4,,Italia,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Eutrosa,1,,Eutrosa,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Ungaria,1,,Ungaria,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Rodas,1,,Rodas,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Malta,1,,Malta,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Jerusalén,1,,Jerusalén,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Valaquia,1,,Valaquia,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Grecia,3,,Grecia,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Galacia,2,,Galacia,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Frigia,1,,Frigia,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Libia,1,,Libia,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Peloponeso,1,,Peloponeso,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Tracia,1,,Tracia,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Bulgaria,1,,Bulgaria,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Suria,1,,Suria,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Carpeya,1,,Carpeya,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Delfos,1,,Delfos,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Mar Bermejo,1,Mar,Mar Bermejo,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Macedonia,1,,Macedonia,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Monte Pindo,1,Monte,Monte Pindo,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Belgrado,3,,Belgrado,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Alemania,5,,Alemania,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Trapisonda,1,,Trapisonda,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Castilla,3,,Castilla,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Bohemia,2,,Bohemia,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Flandes,3,,Flandes,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Nápoles,2,,Nápoles,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Cuenca,1,,Cuenca,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Sevilla,1,,Sevilla,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Pergamo,1,,Pergamo,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Albania,1,,Albania,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Constantinopla,1,,Constantinopla,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Colibre,1,,Colibre,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Perpiñán,1,,Perpiñán,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Cartago,1,,Cartago,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Sicilia,1,,Sicilia,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Gelves,1,,Gelves,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Tántalo,1,,Tántalo,,
DUDOSA_LOPE_CERCOVIENASOCORROCARLOSQUINTO.txt,El cerco de Viena y socorro por Carlos Quinto,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Güelmes,1,,Güelmes,,
DUDOSA_LOPE_COMPETENCIANOBLES.txt,La competencia en los nobles,Suelta,Sin fecha,Comedia,Urbano,,Castilla,4,,Castilla,,
DUDOSA_LOPE_COMPETENCIANOBLES.txt,La competencia en los nobles,Suelta,Sin fecha,Comedia,Urbano,,España,3,,España,,
DUDOSA_LOPE_COMPETENCIANOBLES.txt,La competencia en los nobles,Suelta,Sin fecha,Comedia,Urbano,,Troya,1,,Troya,,
DUDOSA_LOPE_COMPETENCIANOBLES.txt,La competencia en los nobles,Suelta,Sin fecha,Comedia,Urbano,,Francia,1,,Francia,,
DUDOSA_LOPE_COMPETENCIANOBLES.txt,La competencia en los nobles,Suelta,Sin fecha,Comedia,Urbano,,Valencia,1,,Valencia,,
DUDOSA_LOPE_COMPETENCIANOBLES.txt,La competencia en los nobles,Suelta,Sin fecha,Comedia,Urbano,,Jordán,1,Río,Jordán,,
DUDOSA_LOPE_COMPETENCIANOBLES.txt,La competencia en los nobles,Suelta,Sin fecha,Comedia,Urbano,,Granada,3,,Granada,,
DUDOSA_LOPE_COMPETENCIANOBLES.txt,La competencia en los nobles,Suelta,Sin fecha,Comedia,Urbano,,Jerusalén,1,,Jerusalén,,
DUDOSA_LOPE_COMPETENCIANOBLES.txt,La competencia en los nobles,Suelta,Sin fecha,Comedia,Urbano,,Jarama,1,,Jarama,,
DUDOSA_LOPE_COMPETENCIANOBLES.txt,La competencia en los nobles,Suelta,Sin fecha,Comedia,Urbano,,San Juan,2,,San Juan,,
DUDOSA_LOPE_CORONADADERRIBADAMOISES.txt,La corona derribada y vara de Moisés,Manuscrito,Sin fecha,Drama,Historial religioso,Antiguo Testamento,Israel,20,,Israel,,
DUDOSA_LOPE_CORONADADERRIBADAMOISES.txt,La corona derribada y vara de Moisés,Manuscrito,Sin fecha,Drama,Historial religioso,Antiguo Testamento,Egipto,13,,Egipto,,
DUDOSA_LOPE_CORONADADERRIBADAMOISES.txt,La corona derribada y vara de Moisés,Manuscrito,Sin fecha,Drama,Historial religioso,Antiguo Testamento,Judea,2,,Judea,,
DUDOSA_LOPE_CORONADADERRIBADAMOISES.txt,La corona derribada y vara de Moisés,Manuscrito,Sin fecha,Drama,Historial religioso,Antiguo Testamento,Jerusalén,6,,Jerusalén,,
DUDOSA_LOPE_CORONADADERRIBADAMOISES.txt,La corona derribada y vara de Moisés,Manuscrito,Sin fecha,Drama,Historial religioso,Antiguo Testamento,Babilonia,15,,Babilonia,,
DUDOSA_LOPE_CORONADADERRIBADAMOISES.txt,La corona derribada y vara de Moisés,Manuscrito,Sin fecha,Drama,Historial religioso,Antiguo Testamento,Siria,2,,Siria,,
DUDOSA_LOPE_CORONADADERRIBADAMOISES.txt,La corona derribada y vara de Moisés,Manuscrito,Sin fecha,Drama,Historial religioso,Antiguo Testamento,Madián,4,,Madián,,
DUDOSA_LOPE_CORONADADERRIBADAMOISES.txt,La corona derribada y vara de Moisés,Manuscrito,Sin fecha,Drama,Historial religioso,Antiguo Testamento,Sión,1,,Sión,,
DUDOSA_LOPE_CORONADADERRIBADAMOISES.txt,La corona derribada y vara de Moisés,Manuscrito,Sin fecha,Drama,Historial religioso,Antiguo Testamento,Sabá,1,,Sabá,,
DUDOSA_LOPE_CORONADADERRIBADAMOISES.txt,La corona derribada y vara de Moisés,Manuscrito,Sin fecha,Drama,Historial religioso,Antiguo Testamento,Mar Bermejo,1,Mar,Mar Bermejo,,
DUDOSA_LOPE_DAVIDPERSEGUIDO.txt,David perseguido y montes de Gelboé,Suelta,1791,Drama,Historial religioso,Antiguo Testamento,Jerusalén,5,,Jerusalén,,
DUDOSA_LOPE_DAVIDPERSEGUIDO.txt,David perseguido y montes de Gelboé,Suelta,1791,Drama,Historial religioso,Antiguo Testamento,Palacio,1,,Palacio,,
DUDOSA_LOPE_DAVIDPERSEGUIDO.txt,David perseguido y montes de Gelboé,Suelta,1791,Drama,Historial religioso,Antiguo Testamento,Judá,6,,Judá,,
DUDOSA_LOPE_DAVIDPERSEGUIDO.txt,David perseguido y montes de Gelboé,Suelta,1791,Drama,Historial religioso,Antiguo Testamento,Israel,18,,Israel,,
DUDOSA_LOPE_DAVIDPERSEGUIDO.txt,David perseguido y montes de Gelboé,Suelta,1791,Drama,Historial religioso,Antiguo Testamento,Farán,4,Desierto,Farán,,
DUDOSA_LOPE_DAVIDPERSEGUIDO.txt,David perseguido y montes de Gelboé,Suelta,1791,Drama,Historial religioso,Antiguo Testamento,Jordán,1,Río,Jordán,,
DUDOSA_LOPE_DAVIDPERSEGUIDO.txt,David perseguido y montes de Gelboé,Suelta,1791,Drama,Historial religioso,Antiguo Testamento,Egipto,1,,Egipto,,
DUDOSA_LOPE_DAVIDPERSEGUIDO.txt,David perseguido y montes de Gelboé,Suelta,1791,Drama,Historial religioso,Antiguo Testamento,Ramata,1,,Ramata,,
DUDOSA_LOPE_DAVIDPERSEGUIDO.txt,David perseguido y montes de Gelboé,Suelta,1791,Drama,Historial religioso,Antiguo Testamento,Belén,1,,Belén,,
DUDOSA_LOPE_DAVIDPERSEGUIDO.txt,David perseguido y montes de Gelboé,Suelta,1791,Drama,Historial religioso,Antiguo Testamento,Tabor,1,,Tabor,,
DUDOSA_LOPE_DAVIDPERSEGUIDO.txt,David perseguido y montes de Gelboé,Suelta,1791,Drama,Historial religioso,Antiguo Testamento,Galilea,1,,Galilea,,
DUDOSA_LOPE_DAVIDPERSEGUIDO.txt,David perseguido y montes de Gelboé,Suelta,1791,Drama,Historial religioso,Antiguo Testamento,Terebintho,1,Valle,Terebintho,,
DUDOSA_LOPE_DAVIDPERSEGUIDO.txt,David perseguido y montes de Gelboé,Suelta,1791,Drama,Historial religioso,Antiguo Testamento,Niobe,1,,Niobe,,
DUDOSA_LOPE_DAVIDPERSEGUIDO.txt,David perseguido y montes de Gelboé,Suelta,1791,Drama,Historial religioso,Antiguo Testamento,Líbano,1,,Líbano,,
DUDOSA_LOPE_DAVIDPERSEGUIDO.txt,David perseguido y montes de Gelboé,Suelta,1791,Drama,Historial religioso,Antiguo Testamento,Monte Carmelo,3,Monte,Monte Carmelo,,
DUDOSA_LOPE_DONCELLASSIMANCAS.txt,Las doncellas de Simancas,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,España,9,,España,,
DUDOSA_LOPE_DONCELLASSIMANCAS.txt,Las doncellas de Simancas,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Roma,1,,Roma,,
DUDOSA_LOPE_DONCELLASSIMANCAS.txt,Las doncellas de Simancas,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Asturias,1,,Asturias,,
DUDOSA_LOPE_DONCELLASSIMANCAS.txt,Las doncellas de Simancas,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Europa,1,,Europa,,
DUDOSA_LOPE_DONCELLASSIMANCAS.txt,Las doncellas de Simancas,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Extremadura,1,,Extremadura,,
DUDOSA_LOPE_DONCELLASSIMANCAS.txt,Las doncellas de Simancas,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,África,3,,África,,
DUDOSA_LOPE_DONCELLASSIMANCAS.txt,Las doncellas de Simancas,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Asia,1,,Asia,,
DUDOSA_LOPE_DONCELLASSIMANCAS.txt,Las doncellas de Simancas,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,Córdoba,2,,Córdoba,,
DUDOSA_LOPE_DONCELLASSIMANCAS.txt,Las doncellas de Simancas,Suelta,Sin fecha,Drama,Historial profano,Hechos públicos,León,1,,León,,
